DATA_YEAR,STATE_ABBR,POPULATION_GROUP_DESC,TIME_0001_0600_CNT,TIME_0601_1200_CNT,TIME_1201_1800_CNT,TIME_1801_0000_CNT,FIREARM_INJURY_CNT,FIREARM_NO_INJURY_CNT,KNIFE_INJURY_CNT,KNIFE_NO_INJURY_CNT,HANDS_FISTS_FEET_INJURY_CNT,HANDS_FISTS_FEET_NO_INJURY_CNT,OTHER_INJURY_CNT,OTHER_NO_INJURY_CNT,LEOKA_FELONY_KILLED,LEOKA_ACCIDENT_KILLED,TOTAL_ASSAULTED
2018,MO,"Cities from 10,000 thru 24,999",1,1,3,4,0,3,0,0,2,3,0,1,0,0,9
2018,SC,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,MN,"Non-MSA counties from 25,000 thru 99,999",1,0,1,3,0,0,0,0,1,4,0,0,0,0,5
2018,CA,"Cities under 2,500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,MN,"Cities from 10,000 thru 24,999",7,2,12,8,0,1,0,0,6,22,0,0,0,0,29
2018,OR,"Cities from 50,000 thru 99,999",5,7,10,7,0,0,0,0,12,12,1,4,0,0,29
2018,ID,"Non-MSA counties under 10,000",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,SD,"Non-MSA counties under 10,000",1,0,0,1,0,0,0,0,2,0,0,0,0,0,2
2018,SC,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,NH,"Cities under 2,500",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2
2018,VT,"Cities from 10,000 thru 24,999",2,0,1,3,0,0,0,0,5,1,0,0,0,0,6
2018,OR,"MSA counties from 10,000 thru 24,999",1,1,1,1,0,0,0,0,0,4,0,0,0,0,4
2018,TN,"Non-MSA counties from 10,000 thru 24,999",0,0,3,1,0,2,0,0,0,1,0,1,0,0,4
2018,WA,"MSA counties from 25,000 thru 99,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MI,"Cities from 2,500 thru 9,999",2,3,0,10,0,0,0,0,9,5,0,1,0,0,15
2018,AR,"Cities from 50,000 thru 99,999",1,0,0,2,0,0,0,0,3,0,0,0,0,0,3
2018,MI,"Non-MSA counties from 10,000 thru 24,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,KY,"Cities from 10,000 thru 24,999",0,2,0,1,0,0,0,0,1,2,0,0,0,0,3
2018,OH,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,SD,"Cities under 2,500",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2018,CA,"Cities from 100,000 thru 249,999",1,2,1,0,0,0,0,0,1,0,2,1,0,0,4
2018,MO,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2018,MA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,NH,"Cities from 10,000 thru 24,999",0,0,5,1,0,0,0,0,1,5,0,0,0,0,6
2018,VT,"Cities from 2,500 thru 9,999",1,0,2,0,0,0,0,0,3,0,0,0,0,0,3
2018,NM,"Cities from 2,500 thru 9,999",1,0,6,0,0,0,0,0,7,0,0,0,0,0,7
2018,MA,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,MI,"MSA counties from 25,000 thru 99,999",2,5,1,1,0,0,0,0,3,3,0,3,0,0,9
2018,NC,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,MO,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2018,AK,"Cities from 2,500 thru 9,999",0,1,1,0,0,0,0,0,0,1,0,1,0,0,2
2018,PA,"Cities from 25,000 thru 49,999",3,1,3,0,0,0,0,0,1,5,0,1,0,0,7
2018,PA,"Cities from 2,500 thru 9,999",0,2,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,PA,"Cities from 50,000 thru 99,999",7,0,7,8,0,0,0,0,13,3,6,0,0,0,22
2018,PA,"Cities from 10,000 thru 24,999",2,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,ND,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,NJ,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,OH,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,ME,"Cities from 10,000 thru 24,999",0,1,2,2,0,0,0,0,1,4,0,0,0,0,5
2018,CA,"Cities from 2,500 thru 9,999",1,1,1,2,0,0,0,0,0,5,0,0,0,0,5
2018,MT,"Non-MSA counties from 10,000 thru 24,999",0,1,1,1,0,0,0,0,0,1,1,1,0,0,3
2018,MI,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,MA,"Cities from 25,000 thru 49,999",1,2,2,2,0,0,0,0,3,4,0,0,0,0,7
2018,MT,"Cities from 100,000 thru 249,999",41,19,52,45,0,4,0,1,16,118,1,17,0,0,157
2018,MS,"Cities from 25,000 thru 49,999",3,0,2,0,0,0,0,0,5,0,0,0,0,0,5
2018,ID,"Non-MSA counties from 25,000 thru 99,999",0,0,0,9,1,2,0,0,0,3,2,1,0,0,9
2018,NY,"Cities from 25,000 thru 49,999",2,0,1,1,0,0,0,0,4,0,0,0,0,0,4
2018,MI,"Cities under 2,500",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,ND,"Cities from 50,000 thru 99,999",6,5,13,12,0,0,0,0,20,10,0,6,0,0,36
2018,OK,"Cities from 25,000 thru 49,999",2,0,0,5,0,0,0,0,5,2,0,0,0,0,7
2018,CO,"Cities under 2,500",1,0,1,1,0,0,0,0,3,0,0,0,0,0,3
2018,ID,"Cities from 10,000 thru 24,999",0,0,2,3,0,0,0,0,0,3,0,2,0,0,5
2018,SC,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,VA,"Cities from 25,000 thru 49,999",3,0,0,2,0,0,0,0,2,2,0,1,0,0,5
2018,VA,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2018,MD,"Cities from 2,500 thru 9,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2018,ID,"Non-MSA counties under 10,000",3,0,0,0,0,0,0,0,0,2,0,1,0,0,3
2018,MT,"Non-MSA counties under 10,000",1,0,2,2,0,0,0,0,0,4,0,1,0,0,5
2018,PA,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,PA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,OK,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2018,NJ,"Cities from 50,000 thru 99,999",0,1,1,1,0,0,0,0,1,2,0,0,0,0,3
2018,MI,"Cities from 25,000 thru 49,999",1,1,0,0,0,0,0,0,0,1,0,1,0,0,2
2018,NJ,"Cities from 2,500 thru 9,999",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2018,TN,"MSA counties from 25,000 thru 99,999",3,6,3,8,0,3,1,2,3,5,0,6,0,0,20
2018,FL,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,MN,"Cities from 2,500 thru 9,999",1,0,1,2,0,0,0,0,0,4,0,0,0,0,4
2018,MN,"MSA counties from 10,000 thru 24,999",1,1,2,0,0,0,0,0,2,2,0,0,0,0,4
2018,MO,"Cities from 50,000 thru 99,999",2,4,8,4,0,0,0,0,1,10,0,7,0,0,18
2018,WV,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,TN,"Cities under 2,500",2,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2018,CA,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,AR,"Cities from 10,000 thru 24,999",0,3,2,1,0,0,0,1,3,2,0,0,0,0,6
2018,OR,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,FL,"Cities from 100,000 thru 249,999",4,3,5,16,0,0,0,0,2,24,0,2,0,0,28
2018,TX,"Cities from 10,000 thru 24,999",1,2,0,1,0,0,0,0,4,0,0,0,0,0,4
2018,LA,"Cities from 10,000 thru 24,999",2,2,3,1,0,2,0,0,1,5,0,0,0,0,8
2018,NJ,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,ID,"Cities from 100,000 thru 249,999",22,11,14,27,0,0,0,5,10,54,1,4,0,0,74
2018,ID,"MSA counties under 10,000",0,0,0,2,0,0,0,0,2,0,0,0,0,0,2
2018,MO,"Cities from 10,000 thru 24,999",0,1,0,1,0,0,0,0,0,2,0,0,0,0,2
2018,TN,"Cities from 2,500 thru 9,999",2,0,3,0,0,1,0,0,1,2,0,1,0,0,5
2018,MO,"MSA counties from 10,000 thru 24,999",1,0,0,3,0,0,0,0,0,1,0,3,0,0,4
2018,ID,"MSA counties from 25,000 thru 99,999",2,1,1,4,0,1,0,0,2,4,0,1,0,0,8
2018,KY,"MSA counties from 25,000 thru 99,999",6,3,1,7,0,0,0,0,10,4,1,2,0,0,17
2018,MO,"MSA counties from 25,000 thru 99,999",1,1,9,5,0,1,0,0,4,7,1,3,0,0,16
2018,NH,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,NM,"Cities from 2,500 thru 9,999",0,4,0,0,0,0,0,0,1,1,0,2,0,0,4
2018,LA,"Cities from 50,000 thru 99,999",3,7,3,4,0,0,0,0,4,13,0,0,0,0,17
2018,MA,"Cities from 500,000 thru 999,999",10,5,19,15,1,0,0,0,45,0,3,0,0,0,49
2018,MA,"Cities under 2,500",1,0,1,0,0,0,0,0,0,1,1,0,0,0,2
2018,VA,"MSA counties from 25,000 thru 99,999",1,1,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,WA,"Cities from 25,000 thru 49,999",0,0,2,5,0,0,0,0,2,1,1,3,0,0,7
2018,CO,"Cities from 100,000 thru 249,999",11,2,8,18,0,2,0,0,18,10,4,5,0,0,39
2018,CO,"MSA counties from 25,000 thru 99,999",7,10,5,6,0,2,0,0,13,7,3,3,0,0,28
2018,KY,"MSA counties under 10,000",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,MO,"Cities under 2,500",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,MA,"Cities from 10,000 thru 24,999",0,1,0,3,0,0,0,0,1,3,0,0,0,0,4
2018,NH,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,TX,"MSA counties from 25,000 thru 99,999",1,0,0,1,0,0,0,0,0,2,0,0,0,0,2
2018,KY,"Cities from 50,000 thru 99,999",5,3,9,4,0,0,0,0,10,9,2,0,0,0,21
2018,ND,"Non-MSA counties under 10,000",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,SD,"Cities from 2,500 thru 9,999",0,1,0,1,0,0,0,0,0,2,0,0,0,0,2
2018,UT,"MSA counties from 10,000 thru 24,999",0,1,2,0,0,0,0,0,0,3,0,0,0,0,3
2018,MA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,WI,"Cities under 2,500",0,1,1,0,0,0,0,0,0,2,0,0,0,0,2
2018,KY,"MSA counties from 25,000 thru 99,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"Non-MSA counties from 10,000 thru 24,999",0,1,0,1,0,0,0,0,1,1,0,0,0,0,2
2018,FL,"Cities from 50,000 thru 99,999",14,2,12,22,0,0,0,0,7,31,0,12,0,0,50
2018,MT,"Cities from 25,000 thru 49,999",6,3,3,4,0,0,0,0,4,10,2,0,0,0,16
2018,FL,"Cities from 50,000 thru 99,999",10,2,3,15,0,0,0,0,4,24,0,2,0,0,30
2018,TN,"Cities under 2,500",0,0,2,0,0,0,0,0,1,1,0,0,0,0,2
2018,TN,"MSA counties from 25,000 thru 99,999",2,3,12,2,0,4,0,0,4,5,1,5,0,0,19
2018,MN,"Cities from 10,000 thru 24,999",1,0,2,3,0,0,0,0,0,3,1,2,0,0,6
2018,NJ,"Cities from 10,000 thru 24,999",1,0,1,0,0,0,0,0,1,1,0,0,0,0,2
2018,MS,"Cities from 10,000 thru 24,999",1,0,1,0,0,0,0,0,1,1,0,0,0,0,2
2018,SD,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MI,"Cities from 10,000 thru 24,999",2,0,1,2,0,0,0,0,1,4,0,0,0,0,5
2018,CT,"Cities from 25,000 thru 49,999",1,0,0,3,0,0,0,0,3,0,1,0,0,0,4
2018,MO,"Cities from 10,000 thru 24,999",2,3,6,8,0,0,0,0,10,8,0,1,0,0,19
2018,VT,"Cities from 10,000 thru 24,999",0,1,0,1,0,0,0,0,2,0,0,0,0,0,2
2018,CA,"Cities from 25,000 thru 49,999",1,1,4,3,0,0,0,0,3,5,0,1,0,0,9
2018,CA,"Cities from 25,000 thru 49,999",7,0,3,3,0,0,0,0,3,9,0,1,0,0,13
2018,CO,"Cities from 2,500 thru 9,999",2,0,0,2,0,0,0,0,2,2,0,0,0,0,4
2018,TX,"Cities from 2,500 thru 9,999",1,0,3,1,0,0,0,0,1,4,0,0,0,0,5
2018,WA,"Cities from 25,000 thru 49,999",1,3,2,2,0,0,0,0,5,1,0,2,0,0,8
2018,CA,"Cities from 50,000 thru 99,999",2,0,2,0,0,0,0,0,2,1,0,1,0,0,4
2018,MD,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,MO,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"Cities from 2,500 thru 9,999",0,1,0,3,0,1,0,0,2,1,0,0,0,0,4
2018,TN,"Cities from 25,000 thru 49,999",2,3,2,0,0,0,0,1,3,3,0,0,0,0,7
2018,FL,"MSA counties 100,000 or over",20,18,19,41,1,1,0,0,22,60,2,12,0,0,98
2018,MA,"Cities from 2,500 thru 9,999",1,0,0,2,0,0,0,0,1,2,0,0,0,0,3
2018,TX,"Non-MSA counties under 10,000",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2
2018,CT,"Cities from 100,000 thru 249,999",5,4,11,6,0,3,0,0,11,7,3,2,0,0,26
2018,MI,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,MA,"Cities from 25,000 thru 49,999",4,2,3,7,0,0,0,0,1,14,1,0,0,0,16
2018,PA,"Cities under 2,500",2,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2018,VA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2018,MA,"Cities under 2,500",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,UT,"Cities under 2,500",0,1,0,1,0,0,0,0,0,1,0,1,0,0,2
2018,CO,"Cities from 25,000 thru 49,999",0,2,3,2,0,0,0,0,5,2,0,0,0,0,7
2018,OH,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,RI,"Cities from 10,000 thru 24,999",0,1,0,1,0,0,0,0,0,1,1,0,0,0,2
2018,TN,"Cities from 25,000 thru 49,999",0,1,4,3,0,0,0,3,1,2,0,2,0,0,8
2018,PA,"Cities from 50,000 thru 99,999",0,0,0,2,0,0,0,0,0,2,0,0,0,0,2
2018,OK,"Cities from 2,500 thru 9,999",2,2,0,0,0,0,0,0,2,0,2,0,0,0,4
2018,VA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,NY,"Cities from 2,500 thru 9,999",0,1,0,1,0,0,0,0,2,0,0,0,0,0,2
2018,MA,"Cities from 50,000 thru 99,999",24,12,23,57,0,1,0,5,11,80,1,18,0,0,116
2018,KY,"Cities under 2,500",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,OK,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,WV,"MSA counties from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2018,MO,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2018,GA,"Cities from 50,000 thru 99,999",0,4,0,1,0,0,0,0,1,2,0,2,0,0,5
2018,MS,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,PA,"Cities from 2,500 thru 9,999",0,0,0,3,0,0,0,0,0,3,0,0,0,0,3
2018,OR,"Cities from 2,500 thru 9,999",0,2,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,SD,"Cities from 10,000 thru 24,999",1,0,0,6,0,0,0,0,1,6,0,0,0,0,7
2018,SD,"Non-MSA counties from 10,000 thru 24,999",0,1,0,5,0,0,0,0,0,6,0,0,0,0,6
2018,MA,"Cities from 50,000 thru 99,999",2,1,3,1,0,0,0,0,1,0,2,4,0,0,7
2018,NH,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,OH,"Cities from 10,000 thru 24,999",2,1,1,0,0,0,0,0,1,2,1,0,0,0,4
2018,TX,"Cities from 2,500 thru 9,999",1,0,3,2,0,0,0,0,0,6,0,0,0,0,6
2018,CO,"Cities from 50,000 thru 99,999",0,1,0,4,0,0,0,0,4,1,0,0,0,0,5
2018,LA,"Cities from 10,000 thru 24,999",0,4,2,2,0,0,0,0,2,5,0,1,0,0,8
2018,FL,"MSA counties from 10,000 thru 24,999",21,38,52,43,0,0,0,0,30,119,2,3,0,0,154
2018,SD,"Non-MSA counties under 10,000",2,3,0,4,0,0,0,0,9,0,0,0,0,0,9
2018,WI,"MSA counties from 25,000 thru 99,999",1,1,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,WI,"Cities from 10,000 thru 24,999",0,0,2,0,0,0,0,0,0,1,0,1,0,0,2
2018,RI,"Cities under 2,500",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,TX,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,IN,"Cities from 25,000 thru 49,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,TN,"Cities from 2,500 thru 9,999",1,0,0,2,0,0,0,0,0,1,0,2,0,0,3
2018,TX,"Cities from 100,000 thru 249,999",6,0,6,4,1,1,1,1,3,5,1,3,0,0,16
2018,TX,"Cities from 10,000 thru 24,999",0,0,0,3,0,0,0,0,2,0,0,1,0,0,3
2018,GA,"Cities from 10,000 thru 24,999",0,2,1,1,0,0,0,0,3,1,0,0,0,0,4
2018,ME,"Cities from 10,000 thru 24,999",6,0,0,9,0,0,0,0,6,7,0,2,0,0,15
2018,NC,"MSA counties from 25,000 thru 99,999",3,2,1,11,0,3,0,0,0,14,0,0,0,0,17
2018,OH,"Cities from 25,000 thru 49,999",2,1,0,0,0,0,0,0,2,1,0,0,0,0,3
2018,OH,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,AR,"Cities from 10,000 thru 24,999",0,0,3,0,0,0,0,0,0,2,1,0,0,0,3
2018,PA,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,MO,"MSA counties from 10,000 thru 24,999",1,4,1,1,0,0,0,0,1,2,2,2,0,0,7
2018,WV,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,1,0,1,0,0,2
2018,VA,"Non-MSA counties from 10,000 thru 24,999",2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,MO,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,CA,"Cities from 2,500 thru 9,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,CA,"Cities from 50,000 thru 99,999",1,3,5,2,0,0,0,0,5,2,0,4,0,0,11
2018,CO,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,VA,"Cities from 2,500 thru 9,999",2,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,NY,"Cities from 250,000 thru 499,999",9,1,4,10,0,0,0,0,9,13,0,2,0,0,24
2018,PA,"Cities from 10,000 thru 24,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,ID,"Cities from 2,500 thru 9,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"MSA counties from 25,000 thru 99,999",0,0,0,5,0,0,0,0,3,0,1,1,0,0,5
2018,ME,"Cities under 2,500",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,WA,"Cities from 50,000 thru 99,999",0,0,4,4,0,0,0,0,3,4,1,0,0,0,8
2018,ND,"MSA counties from 10,000 thru 24,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,CO,"Cities from 2,500 thru 9,999",2,0,1,0,0,0,0,0,0,0,2,1,0,0,3
2018,MA,"Cities from 25,000 thru 49,999",1,2,0,0,0,0,0,0,0,2,0,1,0,0,3
2018,VT,"Cities from 25,000 thru 49,999",12,3,3,10,0,0,0,0,15,12,1,0,0,0,28
2018,WA,"Cities from 2,500 thru 9,999",0,1,1,1,0,0,0,0,1,2,0,0,0,0,3
2018,WI,"Cities from 10,000 thru 24,999",0,0,3,1,0,0,0,0,3,0,0,1,0,0,4
2018,NJ,"Cities from 10,000 thru 24,999",3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2018,TX,"Non-MSA counties from 25,000 thru 99,999",3,0,0,1,0,0,0,0,2,2,0,0,0,0,4
2018,WI,"Non-MSA counties from 10,000 thru 24,999",0,0,3,5,0,0,0,0,2,2,3,1,0,0,8
2018,OR,"Cities from 2,500 thru 9,999",0,0,0,3,0,0,0,0,0,0,1,2,0,0,3
2018,MN,"Cities from 50,000 thru 99,999",0,1,3,3,0,0,0,0,1,6,0,0,0,0,7
2018,MI,"Cities from 25,000 thru 49,999",5,0,1,4,0,0,0,0,2,6,0,2,0,0,10
2018,PA,"Cities from 10,000 thru 24,999",2,1,1,0,0,0,0,0,0,1,0,3,0,0,4
2018,MT,"Non-MSA counties from 25,000 thru 99,999",19,12,17,30,0,0,0,0,6,63,0,9,0,0,78
2018,GA,"MSA counties from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,ME,"Cities from 2,500 thru 9,999",1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2018,OK,"Cities from 2,500 thru 9,999",1,1,0,0,0,0,1,0,1,0,0,0,0,0,2
2018,UT,"MSA counties from 25,000 thru 99,999",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,TX,"Cities from 2,500 thru 9,999",0,3,1,0,0,3,0,0,1,0,0,0,0,0,4
2018,KY,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,CA,"Cities from 10,000 thru 24,999",1,0,2,0,0,0,0,0,1,2,0,0,0,0,3
2018,CA,"Non-MSA counties from 25,000 thru 99,999",4,5,3,5,0,3,0,0,6,8,0,0,0,0,17
2018,ID,"Cities from 50,000 thru 99,999",4,2,7,13,0,0,1,1,10,14,0,0,0,0,26
2018,KY,"Non-MSA counties under 10,000",0,0,1,1,0,0,0,0,1,1,0,0,0,0,2
2018,NC,"MSA counties from 25,000 thru 99,999",2,2,3,2,0,1,0,0,0,8,0,0,0,0,9
2018,WI,"Cities from 25,000 thru 49,999",1,1,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,CA,"Cities from 25,000 thru 49,999",0,1,3,2,0,0,0,0,1,5,0,0,0,0,6
2018,SC,"MSA counties from 10,000 thru 24,999",1,2,1,1,0,0,0,0,0,3,1,1,0,0,5
2018,TX,"Non-MSA counties under 10,000",1,0,1,0,0,0,0,0,0,1,1,0,0,0,2
2018,SC,"Cities under 2,500",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,CA,"Cities from 10,000 thru 24,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,CA,"MSA counties under 10,000",0,0,2,2,0,0,0,0,4,0,0,0,0,0,4
2018,CA,"Cities under 2,500",1,1,3,1,0,0,0,0,4,2,0,0,0,0,6
2018,CA,"Cities from 2,500 thru 9,999",0,0,1,1,0,0,0,0,0,2,0,0,0,0,2
2018,CA,"Cities from 2,500 thru 9,999",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2018,MO,"MSA counties from 25,000 thru 99,999",0,3,3,6,0,0,0,0,0,12,0,0,0,0,12
2018,KY,"Non-MSA counties from 10,000 thru 24,999",0,2,2,0,0,0,0,0,0,2,1,1,0,0,4
2018,MD,"MSA counties from 25,000 thru 99,999",9,4,13,19,0,0,0,0,9,30,1,5,0,0,45
2018,KY,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018,MO,"Cities under 2,500",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,CA,"Cities from 50,000 thru 99,999",3,1,2,3,0,0,0,0,1,7,0,1,0,0,9
2018,MA,"Cities from 100,000 thru 249,999",3,0,4,8,0,0,0,0,0,6,2,7,0,0,15
2018,MD,"Cities from 10,000 thru 24,999",5,3,5,5,0,1,0,0,3,10,3,1,0,0,18
2018,SC,"Cities from 2,500 thru 9,999",0,2,0,1,0,0,0,0,1,2,0,0,0,0,3
2018,NJ,"Cities from 50,000 thru 99,999",15,11,25,41,2,3,0,1,0,80,1,5,0,0,92
2018,MO,"Cities from 2,500 thru 9,999",0,1,1,1,0,0,0,0,0,3,0,0,0,0,3
2018,PA,"Cities from 2,500 thru 9,999",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2018,KY,"MSA counties under 10,000",0,2,0,0,0,0,0,0,1,1,0,0,0,0,2
2018,TN,"MSA counties from 25,000 thru 99,999",6,3,3,4,0,1,0,2,3,8,0,2,0,0,16
2018,VA,"MSA counties from 25,000 thru 99,999",6,1,6,6,0,0,0,0,2,15,0,2,0,0,19
2018,WY,"Non-MSA counties from 10,000 thru 24,999",1,2,3,4,0,1,0,0,4,4,1,0,0,0,10
2018,KY,"MSA counties from 10,000 thru 24,999",2,1,4,2,0,0,0,0,0,6,2,1,0,0,9
2018,KY,"Cities from 10,000 thru 24,999",0,2,0,0,0,0,0,0,0,2,0,0,0,0,2
2018,NY,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2018,OR,"Cities from 10,000 thru 24,999",3,0,1,0,0,0,0,0,3,1,0,0,0,0,4
2018,IN,"Cities under 2,500",0,0,0,3,0,0,0,0,2,1,0,0,0,0,3
2018,CO,"Cities from 10,000 thru 24,999",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
2018,MA,"Cities from 10,000 thru 24,999",0,0,1,4,0,0,0,0,0,3,2,0,0,0,5
2018,NC,"Cities from 2,500 thru 9,999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,MI,"Cities from 50,000 thru 99,999",0,0,1,3,0,0,0,0,1,3,0,0,0,0,4
2018,ID,"MSA counties from 25,000 thru 99,999",0,2,5,4,0,0,0,0,6,1,0,4,0,0,11
2018,TX,"Cities from 10,000 thru 24,999",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2018,FL,"Cities from 100,000 thru 249,999",5,0,3,24,0,0,0,0,8,24,0,0,0,0,32
